State,MetalLevel,RatingAreaId,Age,IndividualRate
AL,Catastrophic,Rating Area 9,14,159.18
AL,Catastrophic,Rating Area 10,15,146.94
AL,Catastrophic,Rating Area 11,15,153.06
AL,Catastrophic,Rating Area 5,15,142.35
AL,Catastrophic,Rating Area 6,15,142.35
AL,Catastrophic,Rating Area 1,16,142.35
AL,Catastrophic,Rating Area 11,16,153.06
AL,Catastrophic,Rating Area 10,17,146.94
AL,Catastrophic,Rating Area 12,17,139.28
AL,Catastrophic,Rating Area 5,17,142.35
AL,Catastrophic,Rating Area 13,18,143.88
AL,Catastrophic,Rating Area 3,18,142.38
AL,Catastrophic,Rating Area 4,18,157.65
AL,Catastrophic,Rating Area 1,19,142.35
AL,Catastrophic,Rating Area 2,19,157.65
AL,Catastrophic,Rating Area 7,19,142.35
AL,Catastrophic,Rating Area 10,20,146.94
AL,Catastrophic,Rating Area 11,20,153.06
AL,Catastrophic,Rating Area 5,20,142.35
AL,Catastrophic,Rating Area 6,20,142.35
AL,Catastrophic,Rating Area 1,21,224.17
AL,Catastrophic,Rating Area 2,21,248.27
AL,Catastrophic,Rating Area 7,21,224.17
AL,Catastrophic,Rating Area 8,21,224.17
AL,Catastrophic,Rating Area 10,22,231.4
AL,Catastrophic,Rating Area 5,22,224.17
AL,Catastrophic,Rating Area 6,22,224.17
AL,Catastrophic,Rating Area 7,28,243.67
AL,Catastrophic,Rating Area 8,28,243.67
AL,Catastrophic,Rating Area 11,29,269.72
AL,Catastrophic,Rating Area 3,29,250.9
AL,Catastrophic,Rating Area 4,29,277.82
AL,Catastrophic,Rating Area 9,29,280.51
AL,Catastrophic,Rating Area 1,30,254.43
AL,Catastrophic,Rating Area 13,30,257.17
AL,Catastrophic,Rating Area 2,30,281.79
AL,Catastrophic,Rating Area 7,30,254.43
AL,Catastrophic,Rating Area 8,30,254.43
AL,Catastrophic,Rating Area 1,31,259.81
AL,Catastrophic,Rating Area 13,31,262.6
AL,Catastrophic,Rating Area 2,31,287.75
AL,Catastrophic,Rating Area 7,31,259.81
AL,Catastrophic,Rating Area 8,31,259.81
AL,Catastrophic,Rating Area 11,32,285.15
AL,Catastrophic,Rating Area 5,32,265.19
AL,Catastrophic,Rating Area 6,32,265.19
AL,Catastrophic,Rating Area 2,33,297.43
AL,Catastrophic,Rating Area 7,33,268.55
AL,Catastrophic,Rating Area 8,33,268.55
AL,Catastrophic,Rating Area 6,34,272.14
AL,Catastrophic,Rating Area 5,35,273.93
AL,Catastrophic,Rating Area 6,35,273.93
AL,Catastrophic,Rating Area 10,36,284.62
AL,Catastrophic,Rating Area 3,36,275.79
AL,Catastrophic,Rating Area 4,36,305.37
AL,Catastrophic,Rating Area 9,36,308.34
AL,Catastrophic,Rating Area 1,37,277.52
AL,Catastrophic,Rating Area 13,37,280.5
AL,Catastrophic,Rating Area 11,38,300.34
AL,Catastrophic,Rating Area 5,38,279.31
AL,Catastrophic,Rating Area 10,39,292.02
AL,Catastrophic,Rating Area 11,39,304.19
AL,Catastrophic,Rating Area 9,39,316.36
AL,Catastrophic,Rating Area 13,40,289.57
AL,Catastrophic,Rating Area 5,40,286.49
AL,Catastrophic,Rating Area 6,40,286.49
AL,Catastrophic,Rating Area 1,41,291.87
AL,Catastrophic,Rating Area 10,41,301.28
AL,Catastrophic,Rating Area 12,41,285.59
AL,Catastrophic,Rating Area 2,41,323.25
AL,Catastrophic,Rating Area 7,41,291.87
AL,Catastrophic,Rating Area 8,41,291.87
AL,Catastrophic,Rating Area 11,42,319.38
AL,Catastrophic,Rating Area 3,42,297.095
AL,Catastrophic,Rating Area 4,42,328.96
AL,Catastrophic,Rating Area 9,42,332.15
AL,Catastrophic,Rating Area 10,43,314.01
AL,Catastrophic,Rating Area 2,43,336.9
AL,Catastrophic,Rating Area 8,43,304.19
AL,Catastrophic,Rating Area 3,44,313.235
AL,Catastrophic,Rating Area 9,44,350.2
AL,Catastrophic,Rating Area 13,45,327.18
AL,Catastrophic,Rating Area 6,45,323.7
AL,Catastrophic,Rating Area 1,46,336.25
AL,Catastrophic,Rating Area 10,46,347.1
AL,Catastrophic,Rating Area 12,46,329.02
AL,Catastrophic,Rating Area 2,46,372.41
AL,Catastrophic,Rating Area 7,46,336.25
AL,Catastrophic,Rating Area 8,46,336.25
AL,Catastrophic,Rating Area 1,47,350.37
AL,Catastrophic,Rating Area 12,47,342.84
AL,Catastrophic,Rating Area 10,48,378.34
AL,Catastrophic,Rating Area 11,48,394.1
AL,Catastrophic,Rating Area 8,48,366.51
AL,Catastrophic,Rating Area 9,49,427.66
AL,Catastrophic,Rating Area 1,50,400.36
AL,Catastrophic,Rating Area 13,50,404.67
AL,Catastrophic,Rating Area 2,50,443.41
AL,Catastrophic,Rating Area 7,50,400.36
AL,Catastrophic,Rating Area 8,50,400.36
AL,Catastrophic,Rating Area 5,51,418.07
AL,Catastrophic,Rating Area 6,51,418.07
AL,Catastrophic,Rating Area 10,52,451.69
AL,Catastrophic,Rating Area 3,52,437.68
AL,Catastrophic,Rating Area 12,31,254.22
AL,Catastrophic,Rating Area 5,31,259.81
AL,Catastrophic,Rating Area 6,31,259.81
AL,Catastrophic,Rating Area 13,32,268.04
AL,Catastrophic,Rating Area 3,32,265.255
AL,Catastrophic,Rating Area 4,32,293.7
AL,Catastrophic,Rating Area 9,32,296.56
AL,Catastrophic,Rating Area 1,33,268.55
AL,Catastrophic,Rating Area 10,33,277.22
AL,Catastrophic,Rating Area 12,33,262.78
AL,Catastrophic,Rating Area 13,34,275.07
AL,Catastrophic,Rating Area 5,34,272.14
AL,Catastrophic,Rating Area 13,35,276.88
AL,Catastrophic,Rating Area 9,35,306.33
AL,Catastrophic,Rating Area 11,36,296.48
AL,Catastrophic,Rating Area 8,36,275.73
AL,Catastrophic,Rating Area 5,37,277.52
AL,Catastrophic,Rating Area 6,37,277.52
AL,Catastrophic,Rating Area 3,38,279.38
AL,Catastrophic,Rating Area 4,38,309.35
AL,Catastrophic,Rating Area 9,38,312.35
AL,Catastrophic,Rating Area 3,39,282.965
AL,Catastrophic,Rating Area 4,39,313.32
AL,Catastrophic,Rating Area 12,40,280.32
AL,Catastrophic,Rating Area 3,40,286.555
AL,Catastrophic,Rating Area 4,40,317.29
AL,Catastrophic,Rating Area 9,40,320.37
AL,Catastrophic,Rating Area 11,41,313.83
AL,Catastrophic,Rating Area 5,41,291.87
AL,Catastrophic,Rating Area 6,41,291.87
AL,Catastrophic,Rating Area 1,42,297.02
AL,Catastrophic,Rating Area 13,42,300.22
AL,Catastrophic,Rating Area 2,42,328.96
AL,Catastrophic,Rating Area 7,42,297.02
AL,Catastrophic,Rating Area 8,42,297.02
AL,Catastrophic,Rating Area 1,43,304.19
AL,Catastrophic,Rating Area 11,43,327.09
AL,Catastrophic,Rating Area 7,43,304.19
AL,Catastrophic,Rating Area 13,44,316.53
AL,Catastrophic,Rating Area 4,44,346.83
AL,Catastrophic,Rating Area 8,44,313.16
AL,Catastrophic,Rating Area 10,45,334.14
AL,Catastrophic,Rating Area 12,45,316.74
AL,Catastrophic,Rating Area 5,45,323.7
AL,Catastrophic,Rating Area 9,45,361.98
AL,Catastrophic,Rating Area 11,46,361.56
AL,Catastrophic,Rating Area 6,46,336.25
AL,Catastrophic,Rating Area 10,47,361.68
AL,Catastrophic,Rating Area 5,47,350.37
AL,Catastrophic,Rating Area 6,47,350.37
AL,Catastrophic,Rating Area 1,48,366.51
AL,Catastrophic,Rating Area 2,48,405.92
AL,Catastrophic,Rating Area 7,48,366.51
AL,Catastrophic,Rating Area 13,49,386.54
AL,Catastrophic,Rating Area 3,49,382.52
AL,Catastrophic,Rating Area 4,49,423.55
AL,Catastrophic,Rating Area 10,50,413.28
AL,Catastrophic,Rating Area 12,50,391.75
AL,Catastrophic,Rating Area 6,50,400.36
AL,Catastrophic,Rating Area 13,51,422.57
AL,Catastrophic,Rating Area 3,51,418.17
AL,Catastrophic,Rating Area 9,51,467.52
AL,Catastrophic,Rating Area 11,52,470.51
AL,Catastrophic,Rating Area 2,52,484.63
AL,Catastrophic,Rating Area 8,52,437.57
AL,Catastrophic,Rating Area 10,53,472.05
AL,Catastrophic,Rating Area 12,53,447.47
AL,Catastrophic,Rating Area 13,54,483.74
AL,Catastrophic,Rating Area 5,54,478.6
AL,Catastrophic,Rating Area 4,55,553.64
AL,Catastrophic,Rating Area 1,56,522.98
AL,Catastrophic,Rating Area 10,56,539.85
AL,Catastrophic,Rating Area 7,56,522.98
AL,Catastrophic,Rating Area 5,57,546.3
AL,Catastrophic,Rating Area 3,58,571.315
AL,Catastrophic,Rating Area 4,58,632.6
AL,Catastrophic,Rating Area 1,59,583.51
AL,Catastrophic,Rating Area 6,25,225.06
AL,Catastrophic,Rating Area 10,26,236.95
AL,Catastrophic,Rating Area 2,26,254.23
AL,Catastrophic,Rating Area 8,26,229.55
AL,Catastrophic,Rating Area 3,27,234.985
AL,Catastrophic,Rating Area 9,27,262.71
AL,Catastrophic,Rating Area 5,28,243.67
AL,Catastrophic,Rating Area 1,29,250.84
AL,Catastrophic,Rating Area 11,30,273.58
AL,Catastrophic,Rating Area 5,30,254.43
AL,Catastrophic,Rating Area 10,31,268.19
AL,Catastrophic,Rating Area 11,31,279.37
AL,Catastrophic,Rating Area 9,31,290.54
AL,Catastrophic,Rating Area 12,32,259.49
AL,Catastrophic,Rating Area 8,32,265.19
AL,Catastrophic,Rating Area 11,33,288.77
AL,Catastrophic,Rating Area 5,33,268.55
AL,Catastrophic,Rating Area 6,33,268.55
AL,Catastrophic,Rating Area 10,34,280.92
AL,Catastrophic,Rating Area 12,34,266.29
AL,Catastrophic,Rating Area 3,34,272.205
AL,Catastrophic,Rating Area 4,34,301.4
AL,Catastrophic,Rating Area 9,34,304.33
AL,Catastrophic,Rating Area 12,35,268.04
AL,Catastrophic,Rating Area 3,35,274
AL,Catastrophic,Rating Area 4,35,303.39
AL,Catastrophic,Rating Area 1,36,275.73
AL,Catastrophic,Rating Area 13,36,278.69
AL,Catastrophic,Rating Area 2,36,305.37
AL,Catastrophic,Rating Area 7,36,275.73
AL,Catastrophic,Rating Area 10,37,286.47
AL,Catastrophic,Rating Area 12,37,271.55
AL,Catastrophic,Rating Area 3,37,277.585
AL,Catastrophic,Rating Area 4,37,307.36
AL,Catastrophic,Rating Area 9,37,310.34
AL,Catastrophic,Rating Area 1,38,279.31
AL,Catastrophic,Rating Area 13,38,282.32
AL,Catastrophic,Rating Area 2,38,309.35
AL,Catastrophic,Rating Area 7,38,279.31
AL,Catastrophic,Rating Area 8,38,279.31
AL,Catastrophic,Rating Area 1,39,282.9
AL,Catastrophic,Rating Area 13,39,285.94
AL,Catastrophic,Rating Area 2,39,313.32
AL,Catastrophic,Rating Area 7,39,282.9
AL,Catastrophic,Rating Area 8,39,282.9
AL,Catastrophic,Rating Area 10,40,295.73
AL,Catastrophic,Rating Area 11,40,308.05
AL,Catastrophic,Rating Area 8,40,286.49
AL,Catastrophic,Rating Area 9,41,326.39
AL,Catastrophic,Rating Area 6,42,297.02
AL,Catastrophic,Rating Area 13,43,307.47
AL,Catastrophic,Rating Area 5,43,304.19
AL,Catastrophic,Rating Area 6,43,304.19
AL,Catastrophic,Rating Area 1,44,313.16
AL,Catastrophic,Rating Area 12,44,306.43
AL,Catastrophic,Rating Area 2,44,346.83
AL,Catastrophic,Rating Area 7,44,313.16
AL,Catastrophic,Rating Area 11,45,348.06
AL,Catastrophic,Rating Area 3,45,323.775
AL,Catastrophic,Rating Area 4,45,358.5
AL,Catastrophic,Rating Area 13,46,339.87
AL,Catastrophic,Rating Area 5,46,336.25
AL,Catastrophic,Rating Area 11,47,376.75
AL,Catastrophic,Rating Area 3,47,350.46
AL,Catastrophic,Rating Area 4,47,388.05
AL,Catastrophic,Rating Area 9,47,391.82
AL,Catastrophic,Rating Area 13,48,370.45
AL,Catastrophic,Rating Area 5,48,366.51
AL,Catastrophic,Rating Area 6,48,366.51
AL,Catastrophic,Rating Area 1,49,382.43
AL,Catastrophic,Rating Area 12,49,374.2
AL,Catastrophic,Rating Area 2,49,423.55
AL,Catastrophic,Rating Area 7,49,382.43
AL,Catastrophic,Rating Area 8,49,382.43
AL,Catastrophic,Rating Area 11,50,430.5
AL,Catastrophic,Rating Area 5,50,400.36
AL,Catastrophic,Rating Area 12,51,409.08
AL,Catastrophic,Rating Area 1,23,224.17
AL,Catastrophic,Rating Area 2,23,248.27
AL,Catastrophic,Rating Area 7,23,224.17
AL,Catastrophic,Rating Area 8,23,224.17
AL,Catastrophic,Rating Area 1,24,224.17
AL,Catastrophic,Rating Area 2,24,248.27
AL,Catastrophic,Rating Area 7,24,224.17
AL,Catastrophic,Rating Area 8,24,224.17
AL,Catastrophic,Rating Area 3,25,225.115
AL,Catastrophic,Rating Area 4,25,249.26
AL,Catastrophic,Rating Area 9,25,251.68
AL,Catastrophic,Rating Area 1,26,229.55
AL,Catastrophic,Rating Area 11,26,246.82
AL,Catastrophic,Rating Area 7,26,229.55
AL,Catastrophic,Rating Area 13,27,237.45
AL,Catastrophic,Rating Area 4,27,260.19
AL,Catastrophic,Rating Area 13,28,246.29
AL,Catastrophic,Rating Area 3,28,243.73
AL,Catastrophic,Rating Area 4,28,269.87
AL,Catastrophic,Rating Area 9,28,272.49
AL,Catastrophic,Rating Area 10,29,258.93
AL,Catastrophic,Rating Area 12,29,245.45
AL,Catastrophic,Rating Area 5,29,250.84
AL,Catastrophic,Rating Area 6,29,250.84
AL,Catastrophic,Rating Area 3,30,254.49
AL,Catastrophic,Rating Area 4,30,281.79
AL,Catastrophic,Rating Area 9,30,284.52
AL,Catastrophic,Rating Area 3,31,259.875
AL,Catastrophic,Rating Area 4,31,287.75
AL,Catastrophic,Rating Area 1,32,265.19
AL,Catastrophic,Rating Area 10,32,273.74
AL,Catastrophic,Rating Area 2,32,293.7
AL,Catastrophic,Rating Area 7,32,265.19
AL,Catastrophic,Rating Area 13,33,271.44
AL,Catastrophic,Rating Area 3,33,268.62
AL,Catastrophic,Rating Area 4,33,297.43
AL,Catastrophic,Rating Area 9,33,300.32
AL,Catastrophic,Rating Area 1,34,272.14
AL,Catastrophic,Rating Area 11,34,292.62
AL,Catastrophic,Rating Area 2,34,301.4
AL,Catastrophic,Rating Area 7,34,272.14
AL,Catastrophic,Rating Area 8,34,272.14
AL,Catastrophic,Rating Area 1,35,273.93
AL,Catastrophic,Rating Area 10,35,282.77
AL,Catastrophic,Rating Area 11,35,294.55
AL,Catastrophic,Rating Area 2,35,303.39
AL,Catastrophic,Rating Area 7,35,273.93
AL,Catastrophic,Rating Area 8,35,273.93
AL,Catastrophic,Rating Area 12,36,269.8
AL,Catastrophic,Rating Area 5,36,275.73
AL,Catastrophic,Rating Area 6,36,275.73
AL,Catastrophic,Rating Area 11,37,298.41
AL,Catastrophic,Rating Area 2,37,307.36
AL,Catastrophic,Rating Area 7,37,277.52
AL,Catastrophic,Rating Area 8,37,277.52
AL,Catastrophic,Rating Area 10,38,288.32
AL,Catastrophic,Rating Area 12,38,273.31
AL,Catastrophic,Rating Area 6,38,279.31
AL,Catastrophic,Rating Area 12,39,276.82
AL,Catastrophic,Rating Area 5,39,282.9
AL,Catastrophic,Rating Area 6,39,282.9
AL,Catastrophic,Rating Area 1,40,286.49
AL,Catastrophic,Rating Area 2,40,317.29
AL,Catastrophic,Rating Area 7,40,286.49
AL,Catastrophic,Rating Area 13,41,295
AL,Catastrophic,Rating Area 3,41,291.935
AL,Catastrophic,Rating Area 4,41,323.25
AL,Catastrophic,Rating Area 10,42,306.6
AL,Catastrophic,Rating Area 12,42,290.63
AL,Catastrophic,Rating Area 5,42,297.02
AL,Catastrophic,Rating Area 12,43,297.65
AL,Catastrophic,Rating Area 3,43,304.265
AL,Catastrophic,Rating Area 4,43,336.9
AL,Catastrophic,Rating Area 9,43,340.17
AL,Catastrophic,Rating Area 10,44,323.26
AL,Catastrophic,Rating Area 11,44,336.73
AL,Catastrophic,Rating Area 5,44,313.16
AL,Catastrophic,Rating Area 10,59,602.33
AL,Catastrophic,Rating Area 11,59,627.43
AL,Catastrophic,Rating Area 2,59,646.25
AL,Catastrophic,Rating Area 7,59,583.51
AL,Catastrophic,Rating Area 13,60,614.93
AL,Catastrophic,Rating Area 3,60,608.535
AL,Catastrophic,Rating Area 4,60,673.81
AL,Catastrophic,Rating Area 9,60,680.35
AL,Catastrophic,Rating Area 13,61,636.68
AL,Catastrophic,Rating Area 9,61,704.42
AL,Catastrophic,Rating Area 10,62,664.81
AL,Catastrophic,Rating Area 12,62,630.18
AL,Catastrophic,Rating Area 6,62,644.03
AL,Catastrophic,Rating Area 1,63,661.74
AL,Catastrophic,Rating Area 10,63,683.09
AL,Catastrophic,Rating Area 12,63,647.51
AL,Catastrophic,Rating Area 12,64,658.04
AL,Catastrophic,Rating Area 9,64,752.04
AL,Expanded Bronze,Rating Area 12,14,171.345
AL,Expanded Bronze,Rating Area 3,14,188.29
AL,Expanded Bronze,Rating Area 9,14,195.825
AL,Expanded Bronze,Rating Area 12,15,171.345
AL,Expanded Bronze,Rating Area 5,15,175.11
AL,Expanded Bronze,Rating Area 6,15,175.11
AL,Expanded Bronze,Rating Area 1,16,175.11
AL,Expanded Bronze,Rating Area 10,16,180.76
AL,Expanded Bronze,Rating Area 12,16,171.345
AL,Expanded Bronze,Rating Area 13,17,176.995
AL,Expanded Bronze,Rating Area 5,17,175.11
AL,Expanded Bronze,Rating Area 3,18,188.29
AL,Expanded Bronze,Rating Area 4,18,193.94
AL,Expanded Bronze,Rating Area 1,19,175.11
AL,Expanded Bronze,Rating Area 10,19,180.76
AL,Expanded Bronze,Rating Area 2,19,193.94
AL,Expanded Bronze,Rating Area 7,19,175.11
AL,Expanded Bronze,Rating Area 12,20,171.345
AL,Expanded Bronze,Rating Area 5,20,175.11
AL,Expanded Bronze,Rating Area 6,20,175.11
AL,Expanded Bronze,Rating Area 1,21,275.76
AL,Expanded Bronze,Rating Area 10,21,284.66
AL,Expanded Bronze,Rating Area 11,21,296.52
AL,Expanded Bronze,Rating Area 2,21,305.415
AL,Expanded Bronze,Rating Area 7,21,275.76
AL,Expanded Bronze,Rating Area 8,21,275.76
AL,Expanded Bronze,Rating Area 5,22,275.76
AL,Expanded Bronze,Rating Area 6,22,275.76
AL,Expanded Bronze,Rating Area 1,23,275.76
AL,Expanded Bronze,Rating Area 10,23,284.66
AL,Expanded Bronze,Rating Area 2,23,305.415
AL,Expanded Bronze,Rating Area 7,23,275.76
AL,Expanded Bronze,Rating Area 1,24,275.76
AL,Expanded Bronze,Rating Area 10,24,284.66
AL,Expanded Bronze,Rating Area 11,24,296.52
AL,Expanded Bronze,Rating Area 2,24,305.415
AL,Expanded Bronze,Rating Area 7,24,275.76
AL,Expanded Bronze,Rating Area 8,24,275.76
AL,Expanded Bronze,Rating Area 3,25,297.705
AL,Expanded Bronze,Rating Area 4,25,306.635
AL,Expanded Bronze,Rating Area 9,25,309.615
AL,Expanded Bronze,Rating Area 1,26,282.38
AL,Expanded Bronze,Rating Area 10,26,291.49
AL,Expanded Bronze,Rating Area 12,26,276.31
AL,Expanded Bronze,Rating Area 11,27,310.75
AL,Expanded Bronze,Rating Area 8,27,289
AL,Expanded Bronze,Rating Area 3,28,322.315
AL,Expanded Bronze,Rating Area 4,28,331.99
AL,Expanded Bronze,Rating Area 13,29,311.9
AL,Expanded Bronze,Rating Area 5,29,308.58
AL,Expanded Bronze,Rating Area 3,30,336.55
AL,Expanded Bronze,Rating Area 4,30,346.645
AL,Expanded Bronze,Rating Area 8,31,319.61
AL,Expanded Bronze,Rating Area 1,32,326.23
AL,Catastrophic,Rating Area 4,51,463.03
AL,Catastrophic,Rating Area 1,52,437.57
AL,Catastrophic,Rating Area 13,52,442.28
AL,Catastrophic,Rating Area 7,52,437.57
AL,Catastrophic,Rating Area 11,53,491.72
AL,Catastrophic,Rating Area 5,53,457.3
AL,Catastrophic,Rating Area 6,53,457.3
AL,Catastrophic,Rating Area 10,54,494.04
AL,Catastrophic,Rating Area 12,54,468.3
AL,Catastrophic,Rating Area 3,54,478.71
AL,Catastrophic,Rating Area 4,54,530.06
AL,Catastrophic,Rating Area 9,54,535.21
AL,Catastrophic,Rating Area 1,55,499.89
AL,Catastrophic,Rating Area 13,55,505.27
AL,Catastrophic,Rating Area 2,55,553.64
AL,Catastrophic,Rating Area 7,55,499.89
AL,Catastrophic,Rating Area 8,55,499.89
AL,Catastrophic,Rating Area 11,56,562.35
AL,Catastrophic,Rating Area 5,56,522.98
AL,Catastrophic,Rating Area 6,56,522.98
AL,Catastrophic,Rating Area 10,57,563.92
AL,Catastrophic,Rating Area 12,57,534.55
AL,Catastrophic,Rating Area 3,57,546.425
AL,Catastrophic,Rating Area 4,57,605.04
AL,Catastrophic,Rating Area 9,57,610.91
AL,Catastrophic,Rating Area 1,58,571.18
AL,Catastrophic,Rating Area 13,58,577.32
AL,Catastrophic,Rating Area 2,58,632.6
AL,Catastrophic,Rating Area 7,58,571.18
AL,Catastrophic,Rating Area 8,58,571.18
AL,Catastrophic,Rating Area 5,59,583.51
AL,Catastrophic,Rating Area 6,59,583.51
AL,Catastrophic,Rating Area 12,60,595.31
AL,Catastrophic,Rating Area 8,60,608.39
AL,Catastrophic,Rating Area 12,61,616.36
AL,Catastrophic,Rating Area 3,61,630.06
AL,Catastrophic,Rating Area 4,61,697.64
AL,Catastrophic,Rating Area 11,62,692.51
AL,Catastrophic,Rating Area 5,62,644.03
AL,Catastrophic,Rating Area 11,63,711.55
AL,Catastrophic,Rating Area 5,63,661.74
AL,Catastrophic,Rating Area 6,63,661.74
AL,Catastrophic,Rating Area 13,64,679.73
AL,Catastrophic,Rating Area 5,64,672.5
AL,Catastrophic,Rating Area 6,64,672.5
AL,Expanded Bronze,Rating Area 10,14,180.76
AL,Expanded Bronze,Rating Area 11,14,188.29
AL,Expanded Bronze,Rating Area 4,14,193.94
AL,Expanded Bronze,Rating Area 1,15,175.11
AL,Expanded Bronze,Rating Area 13,15,176.995
AL,Expanded Bronze,Rating Area 2,15,193.94
AL,Expanded Bronze,Rating Area 7,15,175.11
AL,Expanded Bronze,Rating Area 2,16,193.94
AL,Expanded Bronze,Rating Area 7,16,175.11
AL,Expanded Bronze,Rating Area 8,16,175.11
AL,Expanded Bronze,Rating Area 6,17,175.11
AL,Expanded Bronze,Rating Area 10,18,180.76
AL,Expanded Bronze,Rating Area 11,18,188.29
AL,Expanded Bronze,Rating Area 9,18,195.825
AL,Expanded Bronze,Rating Area 12,19,171.345
AL,Expanded Bronze,Rating Area 8,19,175.11
AL,Expanded Bronze,Rating Area 1,20,175.11
AL,Expanded Bronze,Rating Area 13,20,176.995
AL,Expanded Bronze,Rating Area 2,20,193.94
AL,Expanded Bronze,Rating Area 7,20,175.11
AL,Expanded Bronze,Rating Area 12,21,269.83
AL,Expanded Bronze,Rating Area 3,21,296.52
AL,Expanded Bronze,Rating Area 4,21,305.415
AL,Expanded Bronze,Rating Area 1,22,275.76
AL,Expanded Bronze,Rating Area 13,22,278.725
AL,Expanded Bronze,Rating Area 12,23,269.83
AL,Expanded Bronze,Rating Area 8,23,275.76
AL,Expanded Bronze,Rating Area 12,24,269.83
AL,Expanded Bronze,Rating Area 3,24,296.52
AL,Catastrophic,Rating Area 6,44,313.16
AL,Catastrophic,Rating Area 1,45,323.7
AL,Catastrophic,Rating Area 2,45,358.5
AL,Catastrophic,Rating Area 7,45,323.7
AL,Catastrophic,Rating Area 8,45,323.7
AL,Catastrophic,Rating Area 3,46,336.33
AL,Catastrophic,Rating Area 4,46,372.41
AL,Catastrophic,Rating Area 9,46,376.02
AL,Catastrophic,Rating Area 13,47,354.14
AL,Catastrophic,Rating Area 2,47,388.05
AL,Catastrophic,Rating Area 7,47,350.37
AL,Catastrophic,Rating Area 8,47,350.37
AL,Catastrophic,Rating Area 12,48,358.63
AL,Catastrophic,Rating Area 3,48,366.6
AL,Catastrophic,Rating Area 4,48,405.92
AL,Catastrophic,Rating Area 9,48,409.86
AL,Catastrophic,Rating Area 10,49,394.77
AL,Catastrophic,Rating Area 11,49,411.21
AL,Catastrophic,Rating Area 5,49,382.43
AL,Catastrophic,Rating Area 6,49,382.43
AL,Catastrophic,Rating Area 3,50,400.46
AL,Catastrophic,Rating Area 4,50,443.41
AL,Catastrophic,Rating Area 9,50,447.72
AL,Catastrophic,Rating Area 1,51,418.07
AL,Catastrophic,Rating Area 10,51,431.56
AL,Catastrophic,Rating Area 11,51,449.54
AL,Catastrophic,Rating Area 2,51,463.03
AL,Catastrophic,Rating Area 7,51,418.07
AL,Catastrophic,Rating Area 8,51,418.07
AL,Catastrophic,Rating Area 12,52,428.16
AL,Catastrophic,Rating Area 5,52,437.57
AL,Catastrophic,Rating Area 6,52,437.57
AL,Catastrophic,Rating Area 13,53,462.22
AL,Catastrophic,Rating Area 3,53,457.41
AL,Catastrophic,Rating Area 4,53,506.47
AL,Catastrophic,Rating Area 9,53,511.39
AL,Catastrophic,Rating Area 1,54,478.6
AL,Catastrophic,Rating Area 11,54,514.62
AL,Catastrophic,Rating Area 2,54,530.06
AL,Catastrophic,Rating Area 7,54,478.6
AL,Catastrophic,Rating Area 8,54,478.6
AL,Catastrophic,Rating Area 12,55,489.14
AL,Catastrophic,Rating Area 5,55,499.89
AL,Catastrophic,Rating Area 6,55,499.89
AL,Catastrophic,Rating Area 13,56,528.61
AL,Catastrophic,Rating Area 3,56,523.11
AL,Catastrophic,Rating Area 4,56,579.22
AL,Catastrophic,Rating Area 9,56,584.84
AL,Catastrophic,Rating Area 1,57,546.3
AL,Catastrophic,Rating Area 11,57,587.41
AL,Catastrophic,Rating Area 2,57,605.04
AL,Catastrophic,Rating Area 7,57,546.3
AL,Catastrophic,Rating Area 8,57,546.3
AL,Catastrophic,Rating Area 12,58,558.89
AL,Catastrophic,Rating Area 5,58,571.18
AL,Catastrophic,Rating Area 6,58,571.18
AL,Catastrophic,Rating Area 13,59,589.78
AL,Catastrophic,Rating Area 3,59,583.65
AL,Catastrophic,Rating Area 4,59,646.25
AL,Catastrophic,Rating Area 9,59,652.52
AL,Catastrophic,Rating Area 1,60,608.39
AL,Catastrophic,Rating Area 10,60,628.02
AL,Catastrophic,Rating Area 2,60,673.81
AL,Catastrophic,Rating Area 7,60,608.39
AL,Catastrophic,Rating Area 1,61,629.91
AL,Catastrophic,Rating Area 10,61,650.23
AL,Catastrophic,Rating Area 11,61,677.32
AL,Catastrophic,Rating Area 2,61,697.64
AL,Catastrophic,Rating Area 7,61,629.91
AL,Catastrophic,Rating Area 8,61,629.91
AL,Catastrophic,Rating Area 3,62,644.19
AL,Catastrophic,Rating Area 4,62,713.28
AL,Catastrophic,Rating Area 9,62,720.21
AL,Catastrophic,Rating Area 13,63,668.86
AL,Catastrophic,Rating Area 3,63,661.9
AL,Catastrophic,Rating Area 4,63,732.9
AL,Catastrophic,Rating Area 9,63,740.01
AL,Expanded Bronze,Rating Area 10,32,336.75
AL,Expanded Bronze,Rating Area 13,33,333.915
AL,Expanded Bronze,Rating Area 3,33,355.235
AL,Expanded Bronze,Rating Area 4,33,365.89
AL,Expanded Bronze,Rating Area 9,33,369.44
AL,Expanded Bronze,Rating Area 1,34,334.775
